"Artifact_ID","Core","Class","Length","Width","Laminar_Index","MeanThick","Max_Thick","CarenIndex","Surf_Area","Surf_Thick","Angle_Lat_Marg","SDThick","CVThick","Weight","Curvature","Surface.Plat","Plat_Depth","Plat_Width","FlakeSurf_Plat","Plat_Prof","Plat_Prep","Cortex","Cortex_Loc","No_Scars","Long_Ridges","Termination_type","Trans_Section","Flake_Type","EPA","IPA","X_W_rat","IL_PS","Surf_ProxW"
"HD_02_07","H_Discoid_2","HD",46.7,44,1.06136363636364,6.66666666666667,9.3,4.73118279569892,2054.8,308.22,2.94388903145539,1.89795211273157,0.284692816909735,13.43,171.642373595827,95.04,8.8,21.6,21.6203703703704,"CC","L",5,5,2,0,"Hinge","Triangular","Flake",69,100,1.5,0.0111675466789103,0.340909090909091
"HD_02_08","H_Discoid_2","HD",46.1,28.2,1.63475177304965,7.23333333333333,10.2,2.76470588235294,1300.02,179.726267281106,-3.23057609694931,2.33285709425636,0.322514805657561,8.41,173.530274275995,76.23,6.6,16.5,17.0539157811885,"CX","L",4,2,2,0,"Feather","Triangular","Flake",63,111,1.13333333333333,0.0214449924314528,0.245310245310245
"HD_02_09","H_Discoid_2","HD",61.5,56.5,1.08849557522124,10,11.9,4.74789915966387,3474.75,347.475,-4.26648095722926,2.54689353265241,0.254689353265241,29.64,174.742835117305,120.5,24.1,10,28.8360995850622,"BF","D",5,5,4,0,"Feather","Triangular","Flake",76,109,3.6,0.00903315830059119,0.298755186721992
"HD_02_10","H_Discoid_2","HD",71.1,50.8,1.3996062992126,9.43333333333333,10.9,4.6605504587156,3611.88,382.88480565371,1.69215739947824,1.42672897060218,0.151243353774083,25.76,159.477344425606,63.92,6.8,11.5,56.5062578222778,"RT","L",5,5,4,0,"Feather","Triangular_Asymmetric","Backed Flake",70,110,1.96521739130435,0.0218962186985701,0.353566958698373
"HD_03_01","H_Discoid_3","HD",74,44.5,1.66292134831461,12.7,14.7,3.02721088435374,3293,259.291338582677,7.49966656434404,1.55777619273972,0.122659542735411,45.23,179.070858890032,199.555,10.7,25,16.5017163188094,"CX","L",5,5,3,0,"Feather","Triangular_Asymmetric","Backed Flake",65,110,1.6,0.00833314799586383,0.200445992332941
"HD_03_02","H_Discoid_3","HD",69.8,45.2,1.54424778761062,9.76666666666667,13.4,3.37313432835821,3154.96,323.033447098976,7.62270148910371,3.06630432642003,0.313956074377478,28.66,172.437168743798,62.7,4.4,20.7,50.318341307815,"CX","L",4,4,3,0,"Feather","Triangular","Flake",56,118,1.52173913043478,0.0246291513175537,0.502392344497608
"HD_03_03","H_Discoid_3","HD",83,41.7,1.99040767386091,12.4666666666667,14.2,2.93661971830986,3461.1,277.628342245989,-5.1049186621412,1.4290634073484,0.114630754600139,39.97,172.53410862157,53.295,5.7,14.9,64.9423022797636,"RT","L",5,5,5,0,"Feather","Triangular_Asymmetric","Backed Flake",65,110,1.75167785234899,0.0373469870318212,0.489726991274979
"HD_03_04","H_Discoid_3","HD",74.1,45,1.64666666666667,6.96666666666667,9.3,4.83870967741935,3334.5,478.636363636364,10.0262275100716,2.05480466765633,0.294948038419568,26.89,161.278716444456,30.21,5.3,11.4,110.377358490566,"RT","L",5,5,4,0,"Feather","Trapezoidal_Asymmetric","Backed Flake",75,108,3.25438596491228,0.0545073375262054,1.2280701754386
"HD_03_05","H_Discoid_3","HD",40.4,42.7,0.946135831381733,4.2,5.4,7.48148148148148,1725.08,410.733333333333,4.96064219535427,1.3589211407093,0.323552652549834,6.93,179.432710420054,67.92,4.8,28.3,25.3987043580683,"BF","D",5,5,2,0,"Feather","Circular","Flake",83,100,1.1660777385159,0.0139301506387181,0.485865724381625
"HD_03_06","H_Discoid_3","HD",47.2,48,0.983333333333333,15.0333333333333,19.9,2.37185929648241,2265.6,150.705099778271,-19.2394555993977,4.17718671941881,0.277861644307238,37.34,181.45675082753,110.16,10.8,20.4,20.5664488017429,"CC","L",5,5,4,0,"Feather","Triangular","Flake",75,122,1.36764705882353,0.00892641007020092,0.253267973856209
"HD_03_07","H_Discoid_3","HD",45,40,1.125,5.96666666666667,8.1,4.93827160493827,1800,301.675977653631,10.5380804364541,1.61314048434171,0.270358740392466,8.66,175.923915653477,43.3539786195391,4,13.8,41.5186808065814,"RT","L",5,5,3,0,"Feather","Triangular","Flake",74,105,1.97826086956522,0.0259491755041134,0.629699992233151
"HD_03_08","H_Discoid_3","HD",74.2,43.8,1.69406392694064,7.16666666666667,8.5,5.15294117647059,3249.96,453.482790697674,-16.1088288927635,1.06249183003395,0.148254673958225,15.36,167.284435839182,41.8,5.5,15.2,77.7502392344498,"CX","L",5,5,4,0,"Feather","Triangular","Flake",76,108,0.993421052631579,0.0405278451421206,0.361244019138756
"HD_03_09","H_Discoid_3","HD",60.8,58.5,1.03931623931624,7.83333333333333,8.9,6.57303370786517,3556.8,454.059574468085,-3.01487151754994,0.758653778449403,0.0968494185254557,23.1,160.593352349232,15.3388261311522,3.1,6.3,231.882151188634,"CX","L",2,2,1,0,"Feather","Circular","Flake",80,106,5.61904761904762,0.0677572214737772,2.30786891365206
"HD_03_10","H_Discoid_3","HD",50.6,54.3,0.931860036832413,13.3333333333333,19.4,2.60824742268041,2747.58,206.0685,-7.68827115258477,4.78632310744781,0.358974233058586,48.01,172.288562740761,78.57,5.4,22.1,34.9698358151966,"CX","C",2,2,1,0,"Feather","Circular","Flake",59,140,2,0.0118602524733666,0.562555682830597
"HD_04_01","H_Discoid_4","HD",66.8,40.8,1.63725490196078,9.4,10.5,3.88571428571429,2725.44,289.940425531915,-5.91302292985282,1.41656862405839,0.150698789793445,25.98,170.716379374249,108.102203210025,6.2,22.2,25.2116970706408,"CX","L",5,5,4,0,"Feather","Trapezoidal_Asymmetric","Backed Flake",67,115,1.51801801801802,0.0151454350914557,0.311742027445328
"HD_04_02","H_Discoid_4","HD",84.4,46,1.83478260869565,15.1333333333333,17.4,2.64367816091954,3882.4,256.546255506608,4.41041060055239,1.6539514973407,0.109291949163483,78.35,166.634223393069,108,12,18,35.9481481481481,"CX","L",4,3,5,0,"Feather","Trapezoidal_Asymmetric","Backed Flake",69,110,2,0.0169887278582931,0.333333333333333
"HD_04_03","H_Discoid_4","HD",39.6,48.5,0.816494845360825,13,17.2,2.30232558139535,1920.6,147.738461538462,13.251749411235,3.00998338865848,0.23153718374296,20.57,176.526465230786,26.145,6.3,8.3,73.4595524956971,"CX","L",5,5,3,0,"Feather","Triangular_Asymmetric","Backed Flake",70,114,4.30120481927711,0.031229483471441,1.36546184738956
"HD_04_04","H_Discoid_4","HD",49.8,38.1,1.30708661417323,5.83333333333333,7.5,5.08,1897.38,325.265142857143,-2.64572040349788,1.38884444373331,0.23808761892571,10.97,176.777701633375,22.5487812711407,3.3,8.7,84.1455676555069,"RT","L",5,5,2,0,"Feather","Trapezoidal_Asymmetric","Backed Flake",71,115,2.96551724137931,0.0579670625412521,1.14418600676305
"HD_04_05","H_Discoid_4","HD",59.7,38.2,1.56282722513089,6.56666666666667,7.5,5.09333333333333,2280.54,347.290355329949,-11.0029360711598,1.24988888395018,0.190338408723377,17.95,173.081568440176,92.96,5.6,23.3,24.532487091222,"CC","L",5,5,4,0,"Feather","Trapezoidal","Flake",68,110,1.1931330472103,0.0168118247109605,0.299053356282272
"HD_04_06","H_Discoid_4","HD",81.7,49.1,1.66395112016293,14.6666666666667,19.3,2.5440414507772,4011.47,273.509318181818,7.00421154731466,3.43155293643498,0.233969518393294,48.31,167.325384366372,143.22,9.3,21.8,28.0091467672113,"CC","L",4,3,3,0,"Feather","Triangular_Asymmetric","Backed Flake",75,114,1.52752293577982,0.011618147745866,0.232509426057813
"HD_04_07","H_Discoid_4","HD",86.6,84.5,1.02485207100592,10.8333333333333,11.5,7.34782608695652,7317.7,675.48,11.9973474119022,0.498887651569859,0.0460511678372177,50.75,178.412024565179,97.16,5.6,24.1,75.3159736517085,"CX","C",3,2,2,0,"Feather","Trapezoidal_Asymmetric","Backed Flake",76,114,1.86721991701245,0.0105480863627616,0.46315356113627
"HD_04_08","H_Discoid_4","HD",51.4,36.8,1.39673913043478,11.2666666666667,14,2.62857142857143,1891.52,167.886390532544,2.89761235251553,2.33285709425636,0.207058321975416,20.51,175.985424784306,221.88,12.9,34.4,8.52496845141518,"CX","MF",5,5,3,0,"Feather","Triangular","Flake",70,104,0.997093023255814,0.00629502041840086,0.154588065621056
"HD_04_09","H_Discoid_4","HD",82.1,54.2,1.51476014760148,12.5666666666667,15.6,3.47435897435897,4449.82,354.097082228117,0.488511604065083,3.22524762184584,0.256651004390915,55.89,176.369821013854,215.45,13.9,31,20.6536087259225,"CC","L",3,2,3,0,"Hinge","Triangular","Flake",60,120,1.36774193548387,0.0070306806572359,0.196797400789046
"HD_04_10","H_Discoid_4","HD",52.8,42.8,1.23364485981308,8.1,10.7,4,2259.84,278.992592592593,-18.5020591441553,1.84571575998762,0.227866143208348,19.38,169.991309316489,10.8384946548848,2.3,6,208.501279186544,"RT","L",3,2,1,0,"Hinge","Triangular","Flake",70,115,4.3,0.113820682585021,2.380404366244
"HD_04_11","H_Discoid_4","HD",81,65.4,1.23853211009174,19.8666666666667,26.5,2.46792452830189,5297.4,266.647651006711,-5.08960875962619,5.83457129720961,0.293686474691759,121.41,179.434111157867,241.022988383409,11.2,27.4,21.9788163590982,"CC","L",1,1,0,0,"Feather","Circular","Flake",59,124,1.6021897810219,0.00513864722364798,0.18214030244354
"HD_04_12","H_Discoid_4","HD",56.4,31.7,1.77917981072555,10.1666666666667,12.9,2.45736434108527,1787.88,175.857049180328,-5.68427576731133,2.99369708257569,0.294462008122199,18.2,163.635984235555,106.605,10.3,20.7,16.771070775292,"CC","C",4,4,1,0,"Feather","Triangular_Asymmetric","Backed Flake",61,121,1.14492753623188,0.016689459319221,0.222316026452793
"HD_04_13","H_Discoid_4","HD",50.5,21.1,2.39336492890995,7.63333333333333,8.2,2.57317073170732,1065.55,139.591703056769,0.113456952061027,0.664997911442,0.0871176303199126,8.52,171.360957367305,38.43,6.1,12.6,27.7270361696591,"CX","L",1,1,0,0,"Feather","Triangular","Flake",80,101,1.46825396825397,0.0622785565680446,0.481394743689826
"HD_05_01","H_Discoid_5","HD",72.3,51.7,1.39845261121857,13.6,15.2,3.40131578947368,3737.91,274.846323529412,0.8717032055409,1.66733320005331,0.122598029415684,49.28,146.436934131283,104.49,5.4,22.5,35.7728969279357,"RT","L",5,5,5,0,"Hinge","Triangular","Flake",75,112,1.99111111111111,0.0133836023659543,0.428749162599292
"HD_05_02","H_Discoid_5","HD",47.8,70.2,0.680911680911681,10.4333333333333,11.3,4.23008849557522,3355.56,321.619169329073,-22.9905102075868,0.618241233033047,0.0592563482140301,33.18,177.428088686556,21.06,5.4,7.8,159.333333333333,"RT","L",5,5,4,0,"Feather","Triangular","Flake",85,101,4.1025641025641,0.0323319886472783,1.51946818613485
"HD_05_03","H_Discoid_5","HD",68,34,2,13.4333333333333,16.7,2.03592814371257,2312,172.109181141439,-3.53773258736649,2.61448954015034,0.194627012914418,36.2,177.303230330787,140.315,13.3,21.1,16.4772119873143,"CC","L",4,3,3,0,"Feather","Trapezoidal_Asymmetric","Backed Flake",74,97,1.32701421800948,0.0142536435876421,0.199551010226989
"HD_05_04","H_Discoid_5","HD",45.5,76,0.598684210526316,9.8,11.6,3.92241379310345,3458,352.857142857143,-23.9131684862983,1.27540843131393,0.130143717481013,37.16,179.700413542212,110.37,7.8,28.3,31.3309776207303,"RT","MF",2,2,1,0,"Hinge","Trapezoidal_Asymmetric","Backed Flake",85,97,1.49116607773852,0.00542433823073585,0.382350276343209
"HD_05_05","H_Discoid_5","HD",66.6,38.4,1.734375,11.4666666666667,13.7,2.8029197080292,2557.44,223.032558139535,7.90218236826996,3.01809358517739,0.263205835916632,33.33,179.311754132738,209.185,10.7,26.1,12.2257332026675,"CX","C",1,1,0,0,"Feather","Triangular_Asymmetric","Backed Flake",82,109,1.20689655172414,0.00829110595884026,0.150584410928126
"HD_05_06","H_Discoid_5","HD",57.2,74.6,0.766756032171582,12.9,14.4,3.97222222222222,4267.12,330.784496124031,-25.2440880043511,1.77951304200522,0.137946747442265,54.75,178.46793600953,117.81,15.3,15.4,36.2203548085901,"CC","L",2,2,1,0,"Hinge","Trapezoidal_Asymmetric","Backed Flake",60,115,2.42207792207792,0.00650841212266855,0.316611493082081
"HD_05_07","H_Discoid_5","HD",56.5,57.2,0.987762237762238,11,14.3,3.95104895104895,3231.8,293.8,-8.69782585189101,4.31817862838798,0.392561693489816,39.9,180,232.47,12.3,13,13.9020088613585,"CC","L",1,1,0,0,"Feather","Triangular_Asymmetric","Backed Flake",50,130,3.56923076923077,0.00424898798882539,0.199595646750118
"HD_05_08","H_Discoid_5","HD",63.3,61,1.03770491803279,16.9333333333333,23.8,2.56302521008403,3861.3,228.029527559055,-24.1647870553032,6.08896999134957,0.359584842008833,74.29,175.653213270715,103,10.3,20,37.4883495145631,"CX","C",1,1,0,0,"Feather","Trapezoidal_Asymmetric","Backed Flake",71,121,1.64,0.0100748050294445,0.318446601941748
"HD_06_01","H_Discoid_6","HD",40.7,45,0.904444444444444,10.9,16.8,2.42261904761905,1831.5,168.02752293578,-7.12096106983376,4.7377913278939,0.434659754852652,17.2,174.903685781247,84.7,12.1,14,21.6233766233766,"CC","L",5,5,2,0,"Feather","Triangular_Asymmetric","Backed Flake",50,110,2.01428571428571,0.0106782106782107,0.332939787485242
"HD_06_02","H_Discoid_6","HD",47.4,42.3,1.12056737588652,10.7333333333333,11.3,3.74336283185841,2005.02,186.803105590062,-1.13555485447316,0.664997911442,0.0619563271529814,25.46,170.896182675507,85.36,4.4,24.4,23.4889878163074,"RT","L",5,5,4,0,"Feather","Trapezoidal_Asymmetric","Backed Flake",57,121,1.4016393442623,0.0131275465778646,0.400656044985942
"HD_06_03","H_Discoid_6","HD",49.7,36,1.38055555555556,16.2666666666667,20,1.8,1789.2,109.991803278689,-8.72881355624176,3.23968448395142,0.199160931390456,29.49,172.814616881026,29.64,7.6,7.8,60.3643724696356,"RT","L",5,5,4,0,"Feather","Triangular_Asymmetric","Backed Flake",75,130,2.91025641025641,0.0465774478932374,0.765856950067476
"HD_06_04","H_Discoid_6","HD",33.2,43.2,0.768518518518518,6.8,7.7,4.31168831168831,1434.24,210.917647058824,-14.6276500892109,0.778888096369862,0.114542367113215,8.93,180,44.24,5.6,15.8,32.4195298372514,"CC","L",5,5,3,0,"Hinge","Trapezoidal","Flake",71,120,2.09493670886076,0.0173715759158797,0.748191681735985
"HD_06_05","H_Discoid_6","HD",66.2,40.2,1.64676616915423,17.6666666666667,20.1,2,2661.24,150.636226415094,-0.259648103287597,1.72497987105808,0.0976403700598914,43.24,170.631865077414,304.2,13,26.6,8.7483234714004,"CX","L",1,1,0,0,"Feather","Triangular_Asymmetric","Backed Flake",73,129,1.18796992481203,0.00541343250872528,0.10387902695595
"HD_06_06","H_Discoid_6","HD",46,46.7,0.985010706638116,8.56666666666667,11.5,4,2148.2,250.762645914397,13.6197375218267,3.14783876475414,0.367451995885698,19.98,176.884122080123,206.25,11,19.7,10.4155151515152,"CC","L",2,2,1,0,"Feather","Circular","Flake",55,120,2.08629441624365,0.00477580948673026,0.199272727272727
"HD_06_07","H_Discoid_6","HD",77.5,34.3,2.25947521865889,9.93333333333333,12.2,2.81147540983607,2658.25,267.609060402685,7.16187400032845,1.63571255285137,0.164669048944769,21.15,170.813068122652,79.2,9,17.6,33.5637626262626,"RT","L",1,1,0,0,"Feather","Triangular_Asymmetric","Backed Flake",59,126,1.47727272727273,0.0285287275083193,0.328282828282828
"HD_06_08","H_Discoid_6","HD",66.4,42.4,1.56603773584906,10.8666666666667,12,3.53333333333333,2815.36,259.082208588957,-6.24581346604907,0.865383665716478,0.0796365336548906,37.41,166.925833484949,159.12,7.8,24.2,17.693313222725,"CX","L",3,3,3,0,"Feather","Trapezoidal_Asymmetric","Backed Flake",65,121,1.14876033057851,0.00984186611267633,0.174710910005028
"HD_06_09","H_Discoid_6","HD",42.1,37.2,1.13172043010753,9.93333333333333,12.3,3.02439024390244,1566.12,157.663087248322,-14.9917152794597,2.60810701893581,0.26256110928884,13.24,178.608131244805,58.8,10.5,11.2,26.634693877551,"RT","L",5,5,3,0,"Feather","Triangular","Flake",75,103,1.64285714285714,0.0192469460902641,0.312925170068027
"HD_06_10","H_Discoid_6","HD",91,61.5,1.47967479674797,17.0666666666667,21.2,2.90094339622642,5596.5,327.919921875,0.485554547533644,4.63129451545557,0.271364913014975,105.16,170.998742079431,225.75,15,30.1,24.7906976744186,"CX","L",3,2,5,0,"Feather","Triangular","Flake",79,111,1.45514950166113,0.00655448414949266,0.194019933554817
"HD_07_01","H_Discoid_7","HD",61.2,32.5,1.88307692307692,10.7,13.8,2.35507246376812,1989,185.88785046729,10.2706700110263,2.57293606605372,0.24046131458446,23.15,177.378167113091,68.085,5.1,18.2,29.2134831460674,"CX","L",5,5,3,0,"Feather","Triangular_Asymmetric","Backed Flake",74,119,1.54945054945055,0.0276577355229041,0.41418814716898
